Date,ResourceName,ResourceGroup,Deployment,Metric,Value
2026-07-23,contoso-foundry-dev,rg-ai-dev,,InputTokens,815336.25
2026-07-23,contoso-foundry-dev,rg-ai-dev,,OutputTokens,253856.14
2026-07-23,contoso-foundry-dev,rg-ai-dev,,TotalCalls,637.17
2026-07-23,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,4411817.59
2026-07-23,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1055016.21
2026-07-23,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1959.02
2026-07-24,contoso-foundry-prod,rg-ai-prod,,InputTokens,8569209.52
2026-07-24,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2692351.44
2026-07-24,contoso-foundry-prod,rg-ai-prod,,TotalCalls,7743.12
2026-07-24,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,18.26
2026-07-24,contoso-foundry-claims,rg-ai-claims,,InputTokens,6124358.33
2026-07-24,contoso-foundry-claims,rg-ai-claims,,OutputTokens,2311524.14
2026-07-24,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3704.70
2026-07-24,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,30.91
2026-07-24,contoso-foundry-member,rg-ai-member,,InputTokens,5208272.91
2026-07-24,contoso-foundry-member,rg-ai-member,,OutputTokens,1409468.83
2026-07-24,contoso-foundry-member,rg-ai-member,,TotalCalls,4531.24
2026-07-24,contoso-foundry-dev,rg-ai-dev,,InputTokens,2698496.28
2026-07-24,contoso-foundry-dev,rg-ai-dev,,OutputTokens,998422.90
2026-07-24,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1181.76
2026-07-24,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1659922.58
2026-07-24,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,635032.76
2026-07-24,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1519.97
2026-07-25,contoso-foundry-prod,rg-ai-prod,,InputTokens,972446.31
2026-07-25,contoso-foundry-prod,rg-ai-prod,,OutputTokens,375816.57
2026-07-25,contoso-foundry-prod,rg-ai-prod,,TotalCalls,424.47
2026-07-25,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,38.41
2026-07-25,contoso-foundry-claims,rg-ai-claims,,InputTokens,941345.99
2026-07-25,contoso-foundry-claims,rg-ai-claims,,OutputTokens,336875.99
2026-07-25,contoso-foundry-claims,rg-ai-claims,,TotalCalls,637.90
2026-07-25,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.59
2026-07-25,contoso-foundry-member,rg-ai-member,,InputTokens,752629.23
2026-07-25,contoso-foundry-member,rg-ai-member,,OutputTokens,217812.24
2026-07-25,contoso-foundry-member,rg-ai-member,,TotalCalls,344.57
2026-07-25,contoso-foundry-dev,rg-ai-dev,,InputTokens,303579.97
2026-07-25,contoso-foundry-dev,rg-ai-dev,,OutputTokens,108485.41
2026-07-25,contoso-foundry-dev,rg-ai-dev,,TotalCalls,236.85
2026-07-25,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,159815.34
2026-07-25,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,63451.68
2026-07-25,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,93.38
2026-07-26,contoso-foundry-prod,rg-ai-prod,,InputTokens,1120139.08
2026-07-26,contoso-foundry-prod,rg-ai-prod,,OutputTokens,406776.52
2026-07-26,contoso-foundry-prod,rg-ai-prod,,TotalCalls,576.52
2026-07-26,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,30.62
2026-07-26,contoso-foundry-claims,rg-ai-claims,,InputTokens,680065.42
2026-07-26,contoso-foundry-claims,rg-ai-claims,,OutputTokens,151085.26
2026-07-26,contoso-foundry-claims,rg-ai-claims,,TotalCalls,438.18
2026-07-26,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,29.88
2026-07-26,contoso-foundry-member,rg-ai-member,,InputTokens,399724.60
2026-07-26,contoso-foundry-member,rg-ai-member,,OutputTokens,127733.92
2026-07-26,contoso-foundry-member,rg-ai-member,,TotalCalls,346.38
2026-07-26,contoso-foundry-dev,rg-ai-dev,,InputTokens,176054.53
2026-07-26,contoso-foundry-dev,rg-ai-dev,,OutputTokens,62175.16
2026-07-26,contoso-foundry-dev,rg-ai-dev,,TotalCalls,82.31
2026-07-26,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,499291.63
2026-07-26,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,142312.23
2026-07-26,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,303.87
2026-07-27,contoso-foundry-prod,rg-ai-prod,,InputTokens,4521181.08
2026-07-27,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1165152.74
2026-07-27,contoso-foundry-prod,rg-ai-prod,,TotalCalls,3195.31
2026-07-27,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,32.30
2026-07-27,contoso-foundry-claims,rg-ai-claims,,InputTokens,3111127.18
2026-07-27,contoso-foundry-claims,rg-ai-claims,,OutputTokens,909748.28
2026-07-27,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2741.24
2026-07-27,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,20.13
2026-07-27,contoso-foundry-member,rg-ai-member,,InputTokens,2739877.64
2026-07-27,contoso-foundry-member,rg-ai-member,,OutputTokens,675994.18
2026-07-27,contoso-foundry-member,rg-ai-member,,TotalCalls,1702.60
2026-07-27,contoso-foundry-dev,rg-ai-dev,,InputTokens,3073224.62
2026-07-27,contoso-foundry-dev,rg-ai-dev,,OutputTokens,903894.78
2026-07-27,contoso-foundry-dev,rg-ai-dev,,TotalCalls,3366.96
2026-07-27,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,5009436.26
2026-07-27,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1640413.68
2026-07-27,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,3960.45
2026-07-28,contoso-foundry-prod,rg-ai-prod,,InputTokens,5433404.06
2026-07-28,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1987225.45
2026-07-28,contoso-foundry-prod,rg-ai-prod,,TotalCalls,2436.31
2026-07-28,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,37.24
2026-07-28,contoso-foundry-claims,rg-ai-claims,,InputTokens,5074356.16
2026-07-28,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1399620.12
2026-07-28,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2715.22
2026-07-28,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.33
2026-07-28,contoso-foundry-member,rg-ai-member,,InputTokens,1810925.10
2026-07-28,contoso-foundry-member,rg-ai-member,,OutputTokens,518483.67
2026-07-28,contoso-foundry-member,rg-ai-member,,TotalCalls,815.91
2026-07-28,contoso-foundry-dev,rg-ai-dev,,InputTokens,3120722.69
2026-07-28,contoso-foundry-dev,rg-ai-dev,,OutputTokens,1134823.53
2026-07-28,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1569.11
2026-07-28,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3185844.08
2026-07-28,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,884040.15
2026-07-28,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2832.68
2026-07-29,contoso-foundry-prod,rg-ai-prod,,InputTokens,7390404.81
2026-07-29,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2549118.21
2026-07-29,contoso-foundry-prod,rg-ai-prod,,TotalCalls,6242.52
2026-07-29,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,37.15
2026-07-29,contoso-foundry-claims,rg-ai-claims,,InputTokens,3081853.23
2026-07-29,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1089435.34
2026-07-29,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1832.68
2026-07-29,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,34.98
2026-07-29,contoso-foundry-member,rg-ai-member,,InputTokens,3025493.33
2026-07-29,contoso-foundry-member,rg-ai-member,,OutputTokens,991012.34
2026-07-29,contoso-foundry-member,rg-ai-member,,TotalCalls,2259.58
2026-07-29,contoso-foundry-dev,rg-ai-dev,,InputTokens,1412311.38
2026-07-29,contoso-foundry-dev,rg-ai-dev,,OutputTokens,436929.98
2026-07-29,contoso-foundry-dev,rg-ai-dev,,TotalCalls,999.58
2026-07-29,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2225896.82
2026-07-29,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,750364.98
2026-07-29,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1135.39
2026-07-30,contoso-foundry-prod,rg-ai-prod,,InputTokens,9544777.55
2026-07-30,contoso-foundry-prod,rg-ai-prod,,OutputTokens,3434464.20
2026-07-30,contoso-foundry-prod,rg-ai-prod,,TotalCalls,5017.25
2026-07-30,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,22.57
2026-07-30,contoso-foundry-claims,rg-ai-claims,,InputTokens,8604261.21
2026-07-30,contoso-foundry-claims,rg-ai-claims,,OutputTokens,2543135.24
2026-07-30,contoso-foundry-claims,rg-ai-claims,,TotalCalls,6313.19
2026-07-30,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,21.44
2026-07-30,contoso-foundry-member,rg-ai-member,,InputTokens,2217364.03
2026-07-30,contoso-foundry-member,rg-ai-member,,OutputTokens,846398.43
2026-07-30,contoso-foundry-member,rg-ai-member,,TotalCalls,959.12
2026-07-30,contoso-foundry-dev,rg-ai-dev,,InputTokens,777322.97
2026-07-30,contoso-foundry-dev,rg-ai-dev,,OutputTokens,253939.48
2026-07-30,contoso-foundry-dev,rg-ai-dev,,TotalCalls,432.61
2026-07-30,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1460881.59
2026-07-30,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,444713.85
2026-07-30,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1107.08
2026-07-31,contoso-foundry-prod,rg-ai-prod,,InputTokens,7038033.18
2026-07-31,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2733713.26
2026-07-31,contoso-foundry-prod,rg-ai-prod,,TotalCalls,7167.56
2026-07-31,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,31.39
2026-07-31,contoso-foundry-claims,rg-ai-claims,,InputTokens,5573865.04
2026-07-31,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1531775.61
2026-07-31,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2997.49
2026-07-31,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,22.56
2026-07-31,contoso-foundry-member,rg-ai-member,,InputTokens,2614196.46
2026-07-31,contoso-foundry-member,rg-ai-member,,OutputTokens,707923.81
2026-07-31,contoso-foundry-member,rg-ai-member,,TotalCalls,1690.72
2026-07-31,contoso-foundry-dev,rg-ai-dev,,InputTokens,3032607.89
2026-07-31,contoso-foundry-dev,rg-ai-dev,,OutputTokens,777000.43
2026-07-31,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1879.31
2026-07-31,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3007623.53
2026-07-31,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1165666.41
2026-07-31,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1519.42
