BillingPlan Id,BillingPlan Name,Environment Id,Environment Name,Capacity Type,Entitled Quantity,Prepaid Consumed Quantity,Pay as you go Consumed Quantity,Usage Date
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,32,0,7/2/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,33,7/2/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,145,7/3/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,124,7/3/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,68,7/3/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,117,7/3/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,57,7/3/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,49,7/3/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,134,7/3/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,215,7/3/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,119,7/3/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,10,0,7/4/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,29,0,7/4/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,8,0,7/4/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,42,0,7/4/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,18,7/4/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,4,7/4/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,5,0,7/4/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,4,0,7/4/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,9,7/4/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,42,0,7/5/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,66,0,7/5/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,32,0,7/5/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,9,0,7/5/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,5,7/5/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,7,7/5/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,3,0,7/5/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,23,0,7/5/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,15,7/5/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,71,7/6/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,6,7/6/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,191,0,7/6/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,88,0,7/6/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,39,7/6/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,39,7/6/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,53,0,7/6/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,112,7/6/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,62,7/6/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,341,0,7/7/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,95,7/7/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,122,7/7/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,193,7/7/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,116,7/7/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,91,7/7/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,49,0,7/7/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,182,7/7/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,73,7/7/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,284,7/8/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,310,7/8/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,96,0,7/8/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,57,0,7/8/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,95,7/8/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,45,7/8/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,131,7/8/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,83,0,7/8/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,15,7/8/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,383,0,7/9/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,241,0,7/9/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,305,7/9/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,187,7/9/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,31,7/9/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,77,7/9/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,22,0,7/9/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,18,7/9/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,83,7/9/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,267,7/10/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,267,0,7/10/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,81,0,7/10/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,308,7/10/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,22,7/10/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,44,7/10/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,28,0,7/10/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,75,0,7/10/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,18,7/10/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,60,0,7/11/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,71,0,7/11/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,7,0,7/11/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,12,0,7/11/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,19,7/11/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,4,7/11/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,28,0,7/11/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,7,0,7/11/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,14,7/11/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,93,0,7/12/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,13,0,7/12/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,26,0,7/12/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,29,0,7/12/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,18,7/12/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,18,7/12/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,25,0,7/12/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,42,0,7/12/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,15,7/12/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,371,7/13/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,305,7/13/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,190,0,7/13/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,175,7/13/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,102,7/13/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,94,7/13/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,71,7/13/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,115,7/13/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,23,7/13/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,173,7/14/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,185,0,7/14/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,63,7/14/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,167,7/14/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,123,7/14/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,78,7/14/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,17,7/14/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,201,7/14/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,67,7/14/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,289,0,7/15/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,282,7/15/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,47,7/15/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,299,7/15/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,145,7/15/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,21,7/15/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,21,7/15/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,226,7/15/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,117,7/15/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,359,7/16/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,368,7/16/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,155,0,7/16/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,342,7/16/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,112,7/16/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,158,7/16/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,54,0,7/16/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,31,0,7/16/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,107,7/16/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,242,7/17/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,425,7/17/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,135,7/17/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,268,7/17/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,118,7/17/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,66,7/17/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,65,0,7/17/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,46,0,7/17/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,45,7/17/2026 12:00:00 AM
