"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-05-04","nashdown","copilot","copilot_ai_credit","GPT-5.6 Terra","40.155443","ai-credits","0.01","0.401554","0.401554","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-04","nashdown","copilot","copilot_ai_credit","GPT-5.6 Terra","50.813411","ai-credits","0.01","0.508134","0.508134","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-04","njephson","copilot","copilot_ai_credit","Claude Sonnet 5","302.568690","ai-credits","0.01","3.025687","3.025687","0.000000","3000","contoso-digital","","Data Platform","0","0"
"2026-05-04","nwaverley","copilot","copilot_ai_credit","GPT-5.6 Terra","93.714136","ai-credits","0.01","0.937141","0.937141","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-04","nwaverley","copilot","copilot_ai_credit","GPT-5.3-Codex","744.194780","ai-credits","0.01","7.441948","7.441948","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-04","nwaverley","copilot","copilot_ai_credit","GPT-5.4","622.708937","ai-credits","0.01","6.227089","6.227089","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-04","njolliffe","copilot","copilot_ai_credit","GPT-5.4","117.821826","ai-credits","0.01","1.178218","1.178218","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-05-04","njolliffe","copilot","copilot_ai_credit","MAI-Code-1-Flash","159.403321","ai-credits","0.01","1.594033","1.594033","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-05-04","normsby","copilot","copilot_ai_credit","GPT-5.6 Terra","14.760953","ai-credits","0.01","0.147610","0.147610","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-05-04","normsby","copilot","copilot_ai_credit","GPT-5.3-Codex","39.396247","ai-credits","0.01","0.393962","0.393962","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-05-04","normsby","copilot","copilot_ai_credit","GPT-5.3-Codex","155.685832","ai-credits","0.01","1.556858","1.556858","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-05-04","okettering","copilot","copilot_ai_credit","GPT-5.6 Terra","235.824979","ai-credits","0.01","2.358250","2.358250","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-05-04","omicklethwait","copilot","copilot_ai_credit","GPT-5.6 Luna","119.263031","ai-credits","0.01","1.192630","1.192630","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-04","omicklethwait","copilot","coding_agent_ai_credit","Coding Agent model","14.667522","ai-credits","0.01","0.146675","0.146675","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-04","owestbrook","copilot","coding_agent_ai_credit","Coding Agent model","40.382821","ai-credits","0.01","0.403828","0.403828","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-05-04","oshackleton","copilot","copilot_ai_credit","GPT-5.6 Terra","119.804369","ai-credits","0.01","1.198044","1.198044","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-05-04","oshackleton","copilot","copilot_ai_credit","GPT-5.6 Terra","254.784928","ai-credits","0.01","2.547849","2.547849","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-05-04","okembleford","copilot","coding_agent_ai_credit","Coding Agent model","14.607043","ai-credits","0.01","0.146070","0.146070","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-05-04","okembleford","copilot","copilot_ai_credit","GPT-5.3-Codex","199.205237","ai-credits","0.01","1.992052","1.992052","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-05-04","okettering2","copilot","copilot_ai_credit","GPT-5.3-Codex","117.526690","ai-credits","0.01","1.175267","1.175267","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-05-04","okettering2","copilot","copilot_ai_credit","Claude Opus 5","75.593481","ai-credits","0.01","0.755935","0.755935","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-05-04","pmiddleton","copilot","copilot_ai_credit","GPT-5.6 Luna","208.469940","ai-credits","0.01","2.084699","2.084699","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-04","pmiddleton","copilot","copilot_ai_credit","MAI-Code-1-Flash","137.393878","ai-credits","0.01","1.373939","1.373939","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-04","pmiddleton","copilot","copilot_ai_credit","Claude Opus 5","218.344902","ai-credits","0.01","2.183449","2.183449","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-04","pkinsella","copilot","copilot_ai_credit","Claude Opus 5","201.841484","ai-credits","0.01","2.018415","2.018415","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-05-04","pkinsella","copilot","copilot_ai_credit","GPT-5.6 Terra","361.002807","ai-credits","0.01","3.610028","3.610028","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-05-04","pjerningham","copilot","copilot_ai_credit","GPT-5.6 Luna","168.472537","ai-credits","0.01","1.684725","1.684725","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-04","pjerningham","copilot","copilot_ai_credit","MAI-Code-1-Flash","187.998438","ai-credits","0.01","1.879984","1.879984","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-04","qgranville","copilot","copilot_ai_credit","GPT-5.6 Sol","43.714000","ai-credits","0.01","0.437140","0.437140","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-04","redgeworth","copilot","copilot_ai_credit","Claude Sonnet 5","128.981692","ai-credits","0.01","1.289817","1.289817","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-05-04","redgeworth","copilot","copilot_ai_credit","Gemini 3.1 Pro","170.209653","ai-credits","0.01","1.702097","1.702097","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-05-04","rgoldsworthy","copilot","copilot_ai_credit","GPT-5.6 Sol","141.495962","ai-credits","0.01","1.414960","1.414960","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-05-04","rgoldsworthy","copilot","copilot_ai_credit","Claude Sonnet 5","243.060460","ai-credits","0.01","2.430605","2.430605","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-05-04","rgoldsworthy","copilot","copilot_ai_credit","GPT-5.6 Terra","171.939623","ai-credits","0.01","1.719396","1.719396","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-05-05","abarrowman","copilot","copilot_ai_credit","Claude Opus 5","158.038327","ai-credits","0.01","1.580383","1.580383","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-05-05","abarrowman","copilot","copilot_ai_credit","GPT-5.6 Luna","284.509120","ai-credits","0.01","2.845091","2.845091","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-05-05","adinsdale","copilot","copilot_ai_credit","GPT-5.4","282.135223","ai-credits","0.01","2.821352","2.821352","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-05-05","adinsdale","copilot","copilot_ai_credit","GPT-5.6 Luna","357.351750","ai-credits","0.01","3.573517","3.573517","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-05-05","agarrowby","copilot","copilot_ai_credit","GPT-5.3-Codex","63.084151","ai-credits","0.01","0.630842","0.630842","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-05-05","agarrowby","copilot","copilot_ai_credit","GPT-5.6 Luna","68.365197","ai-credits","0.01","0.683652","0.683652","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-05-05","agarrowby","copilot","copilot_ai_credit","GPT-5.4","33.794361","ai-credits","0.01","0.337944","0.337944","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-05-05","aravensworth","copilot","copilot_ai_credit","GPT-5.6 Luna","164.012236","ai-credits","0.01","1.640122","1.640122","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-05","aravensworth","copilot","copilot_ai_credit","GPT-5.6 Luna","51.871527","ai-credits","0.01","0.518715","0.518715","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-05","aravensworth","copilot","copilot_ai_credit","GPT-5.6 Terra","28.007403","ai-credits","0.01","0.280074","0.280074","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-05","apargeter","copilot","copilot_ai_credit","GPT-5.6 Sol","98.041000","ai-credits","0.01","0.980410","0.980410","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-05-05","awadsworth2","copilot","copilot_ai_credit","Claude Haiku 4.5","97.759562","ai-credits","0.01","0.977596","0.977596","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-05-05","bingoldsby","copilot","copilot_ai_credit","Claude Haiku 4.5","271.456069","ai-credits","0.01","2.714561","2.714561","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-05-05","bwainwright","copilot","copilot_ai_credit","Claude Sonnet 5","7.788373","ai-credits","0.01","0.077884","0.077884","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-05-05","bwetherby","copilot","copilot_ai_credit","Gemini 3.1 Pro","175.974319","ai-credits","0.01","1.759743","1.759743","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-05","bwetherby","copilot","copilot_ai_credit","Claude Haiku 4.5","91.420060","ai-credits","0.01","0.914201","0.914201","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-05","cnaseby","copilot","copilot_ai_credit","GPT-5.6 Sol","178.695559","ai-credits","0.01","1.786956","1.786956","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-05","csomerville","copilot","copilot_ai_credit","Claude Haiku 4.5","6.945393","ai-credits","0.01","0.069454","0.069454","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-05","csomerville","copilot","copilot_ai_credit","Gemini 3.1 Pro","106.703615","ai-credits","0.01","1.067036","1.067036","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-05","cfitzgerald","copilot","copilot_ai_credit","GPT-5.6 Terra","303.092563","ai-credits","0.01","3.030926","3.030926","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-05-05","csilverton","copilot","copilot_ai_credit","GPT-5.6 Terra","241.461355","ai-credits","0.01","2.414614","2.414614","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-05-05","csilverton","copilot","copilot_ai_credit","GPT-5.3-Codex","280.955149","ai-credits","0.01","2.809551","2.809551","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-05-05","cecclestone","copilot","copilot_ai_credit","GPT-5.6 Terra","89.255469","ai-credits","0.01","0.892555","0.892555","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-05-05","ckembleford","copilot","copilot_ai_credit","Claude Sonnet 5","101.082845","ai-credits","0.01","1.010828","1.010828","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-05-05","ckembleford","copilot","copilot_ai_credit","GPT-5.6 Terra","48.579702","ai-credits","0.01","0.485797","0.485797","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-05-05","dnetherby","copilot","copilot_ai_credit","Claude Sonnet 5","57.117581","ai-credits","0.01","0.571176","0.571176","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-05","dnetherby","copilot","copilot_ai_credit","Claude Sonnet 5","23.541994","ai-credits","0.01","0.235420","0.235420","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-05","dnetherby","copilot","copilot_ai_credit","GPT-5.3-Codex","26.007271","ai-credits","0.01","0.260073","0.260073","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-05","dbrocklehurst","copilot","copilot_ai_credit","GPT-5.6 Luna","51.197002","ai-credits","0.01","0.511970","0.511970","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-05","dbrocklehurst","copilot","copilot_ai_credit","GPT-5.6 Terra","39.763398","ai-credits","0.01","0.397634","0.397634","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-05","dhigginbotham","copilot","copilot_ai_credit","Claude Sonnet 5","228.179058","ai-credits","0.01","2.281791","2.281791","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-05","dhigginbotham","copilot","copilot_ai_credit","Claude Opus 5","107.344725","ai-credits","0.01","1.073447","1.073447","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-05","dbeauchamp","copilot","copilot_ai_credit","Claude Sonnet 5","47.430052","ai-credits","0.01","0.474301","0.474301","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-05-05","dbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Luna","161.790670","ai-credits","0.01","1.617907","1.617907","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-05-05","dblackwood","copilot","copilot_ai_credit","GPT-5.6 Terra","179.673260","ai-credits","0.01","1.796733","1.796733","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-05-05","dblackwood","copilot","copilot_ai_credit","GPT-5.6 Luna","84.259351","ai-credits","0.01","0.842594","0.842594","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-05-05","dglenister","copilot","copilot_ai_credit","Claude Sonnet 5","12.085076","ai-credits","0.01","0.120851","0.120851","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-05-05","dnettleship","copilot","copilot_ai_credit","GPT-5.6 Terra","201.834149","ai-credits","0.01","2.018341","2.018341","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-05-05","dnettleship","copilot","copilot_ai_credit","Claude Sonnet 5","165.000788","ai-credits","0.01","1.650008","1.650008","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-05-05","etrelawney","copilot","coding_agent_ai_credit","Coding Agent model","1127.109144","ai-credits","0.01","11.271091","11.271091","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-05-05","eattenborough","copilot","copilot_ai_credit","GPT-5.3-Codex","229.242482","ai-credits","0.01","2.292425","2.292425","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-05-05","eattenborough","copilot","copilot_ai_credit","Claude Sonnet 5","64.547742","ai-credits","0.01","0.645477","0.645477","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-05-05","eattenborough","copilot","copilot_ai_credit","GPT-5.3-Codex","64.905692","ai-credits","0.01","0.649057","0.649057","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-05-05","echittenden","copilot","coding_agent_ai_credit","Coding Agent model","188.638768","ai-credits","0.01","1.886388","1.886388","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-05-05","echittenden","copilot","coding_agent_ai_credit","Coding Agent model","110.278629","ai-credits","0.01","1.102786","1.102786","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-05-05","echittenden","copilot","copilot_ai_credit","GPT-5.6 Terra","111.910964","ai-credits","0.01","1.119110","1.119110","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-05-05","elindquist","copilot","copilot_ai_credit","GPT-5.3-Codex","165.814437","ai-credits","0.01","1.658144","1.658144","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-05","elindquist","copilot","copilot_ai_credit","GPT-5.6 Terra","14.548573","ai-credits","0.01","0.145486","0.145486","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-05","elindquist","copilot","copilot_ai_credit","Claude Opus 5","261.639854","ai-credits","0.01","2.616399","2.616399","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-05-05","eyoxall","copilot","copilot_ai_credit","Claude Sonnet 5","42.774093","ai-credits","0.01","0.427741","0.427741","0.000000","3000","contoso-digital","","Member Digital","0","0"
"2026-05-05","elymington","copilot","coding_agent_ai_credit","Coding Agent model","563.080297","ai-credits","0.01","5.630803","5.630803","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-05-05","elymington","copilot","copilot_ai_credit","GPT-5.6 Terra","232.044914","ai-credits","0.01","2.320449","2.320449","0.000000","3000","contoso-data","","Digital Engineering","0","0"
